Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude
583014,6,616453,2592000,4.00000,1,5,-29.00000,-13.00000,22.00000,156.00000
583014,6,499467,8380800,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
583014,6,625756,11836800,0.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
583014,6,616453,2592000,4.00000,1,5,-29.00000,-13.00000,22.00000,156.00000
583014,6,499467,8380800,0.00000,3,2,-25.00000,-111.00000,-22.00000,91.00000
583014,6,625756,11836800,0.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
583014,6,616453,2592000,4.00000,1,5,-29.00000,-13.00000,22.00000,156.00000
510261,6,625756,27648000,2.00000,5,3,22.00000,156.00000,-25.00000,-111.00000
510261,6,561157,2851200,1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
510261,6,616453,12441600,-1.00000,0,5,33.00000,-41.00000,22.00000,156.00000
510261,6,625756,27648000,2.00000,5,3,22.00000,156.00000,-25.00000,-111.00000
510261,6,561157,2851200,1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
510261,6,616453,12441600,-1.00000,0,5,33.00000,-41.00000,22.00000,156.00000
510261,6,625756,27648000,2.00000,5,3,22.00000,156.00000,-25.00000,-111.00000
510261,6,561157,2851200,1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
510261,6,616453,12441600,-1.00000,0,5,33.00000,-41.00000,22.00000,156.00000
510261,6,625756,27648000,2.00000,5,3,22.00000,156.00000,-25.00000,-111.00000
510261,6,561157,2851200,1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
510261,6,616453,12441600,-1.00000,0,5,33.00000,-41.00000,22.00000,156.00000
510261,6,625756,27648000,2.00000,5,3,22.00000,156.00000,-25.00000,-111.00000
510261,6,561157,2851200,1.00000,3,0,-25.00000,-111.00000,33.00000,-41.00000
510261,6,616453,12441600,-1.00000,0,5,33.00000,-41.00000,22.00000,156.00000
471904,6,616453,20822400,1.00000,3,5,-25.00000,-111.00000,22.00000,156.00000
471904,6,499467,15984000,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
471904,6,625756,22636800,-1.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
471904,6,616453,20822400,1.00000,3,5,-25.00000,-111.00000,22.00000,156.00000
471904,6,499467,15984000,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
471904,6,625756,22636800,-1.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
471904,6,616453,20822400,1.00000,3,5,-25.00000,-111.00000,22.00000,156.00000
471904,6,499467,15984000,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
471904,6,625756,22636800,-1.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
471904,6,616453,20822400,1.00000,3,5,-25.00000,-111.00000,22.00000,156.00000
471904,6,499467,15984000,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
471904,6,625756,22636800,-1.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
471904,6,616453,20822400,1.00000,3,5,-25.00000,-111.00000,22.00000,156.00000
471904,6,499467,15984000,2.00000,1,2,-29.00000,-13.00000,-22.00000,91.00000
471904,6,625756,22636800,-1.00000,0,3,33.00000,-41.00000,-25.00000,-111.00000
533956,6,509607,14515200,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
533956,6,509607,14515200,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
533956,6,509607,14515200,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
533956,6,509607,14515200,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
533956,6,509607,14515200,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
584896,6,509607,13478400,5.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
584896,6,509607,13478400,5.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
584896,6,509607,13478400,5.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
584896,6,509607,13478400,5.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
584896,6,509607,13478400,5.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
463206,6,509607,23932800,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
463206,6,509607,23932800,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
463206,6,509607,23932800,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
463206,6,509607,23932800,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
463206,6,509607,23932800,-1.00000,2,4,-22.00000,91.00000,1.00000,-165.00000
